SMILES,EA (eV)
*c1cc2cc3sc(c4nc(*)nn4COC)cc3cc2s1,2.7926265750995904
*c1ccc2c(c1)S(=O)(=O)c1cc(c4ccc(*)nc4Cl)ccc1-2,3.120342723403155
*c1cc(F)c(c2ccc(*)c(C=O)c2F)cc1F,3.1620346296814885
*c1ccc(c2cc(C)c(*)c(C)c2)cc1,1.4587533072126884
*c1cc2cc3sc(c4c(OC)cc(*)c5ncccc45)cc3cc2s1,3.021958047549717
*c1ccc(-c2ccc(c3ncc(*)c(N)c3N)s2)s1,2.471180073694475
*c1cc2cc3sc(c4nc(*)c(C(=O)O)cc4Cl)cc3cc2s1,3.410409425541413
*c1cc2ccc3cc(c5cc(OC)c(*)cc5OC)cc4ccc(c1)c2c34,2.5303442145159254
*c1cc(c3ccc(*)cc3)cc(CNC2CCC(O)CC2)c1N,1.388485362232065
*c1ccc(c3cnc(*)c(O)c3)c2nsnc12,3.858250716950626
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(CCCC)c(*)s4)ccc1-2,3.014930506196776
*c1ccc(-c2ccc(c3cc(F)cc(*)c3O)s2)s1,2.786793810101828
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(CC(=O)O)cc(*)c4O)ccc1-2,2.164840548011956
*c1ccc(c2ccc(*)nc2C(=O)O)cc1,2.699044052141459
*c1ccc(c2cnc(N)c(*)c2C(F)(F)F)cc1,2.304928046231317
*c1cc(F)c(c2cc(OC)cc(*)c2Cl)cc1F,2.0850416371926785
*c1cc(F)c(c2nc(*)c(C(=O)O)s2)cc1F,3.746551722609654
*c1ccc(-c2ccc(c3cc(*)cc(N)c3)s2)s1,2.447129153056573
*c1ccc(c3cc(N)c([N+](=O)[O-])c(*)n3)c2nsnc12,3.9064639008749262
*c1ccc(c2nc(C(=O)O)ccc2*)cc1,2.890644370484274
*c1ccc2c(c1)[nH]c1cc(c4ccc(-c5ccc(-c6ccc(*)cc6)cc5)cc4)ccc12,2.1131000000071496
*c1ccc(-c2ccc(c3cc(C(C)(C)C)cc(*)c3O)s2)s1,2.616604815689037
*c1ccc(c3cc(C=O)c(*)cn3)c2nsnc12,4.064159279664612
*c1ccnc(-c2cc(c3ccc(*)cc3)ccn2)c1,2.5702987382495257
*c1cc2ccc3cc(c5ccc6[nH]c7ccc(*)cc7c6c5)cc4ccc(c1)c2c34,2.387197570449933
*c1cc2ccc3cc(c5cc(*)c(C#N)c(F)c5)cc4ccc(c1)c2c34,2.7852438084659195
*c1ccc(-c2ccc(c3cc(*)cc([N+](=O)[O-])c3C)s2)s1,3.394983817568081
*c1ccc2c(c1)C(C)(C)c1cc(c4ccsc4*)ccc1-2,2.363569722818984
*c1ccc(c3cc(*)cc(OC)c3)c2nsnc12,3.626666879588426
*c1cc2cc3sc(c4cc(*)c(Cl)c(OC(F)(F)F)c4)cc3cc2s1,3.04444756150774
*c1ccc2c(c1)C(C)(C)c1cc(c4ccc5[nH]c6ccc(*)cc6c5c4)ccc1-2,1.9084710044118107
*c1cc2ccc3cc(c5ncc(*)cc5F)cc4ccc(c1)c2c34,2.6150573503747685
*c1ccc2c(c1)[nH]c1cc(c4nc(*)cnc4C(=O)OC)ccc12,2.956569349773127
*c1ccc2c(c1)[nH]c1cc(c4ccc(*)nc4N)ccc12,1.988762382635917
*c1ccc2c(c1)C(C)(C)c1cc(c4cn(C)c(*)n4)ccc1-2,1.9925668310604276
*c1ccc(-c2ccc(c3nc4cc(*)ccn4n3)s2)s1,2.9601871740747656
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)c(F)c(C#N)c4N)ccc1-2,2.643292796308847
*c1cc2cc3sc(c4ccc(*)c(F)c4C)cc3cc2s1,2.768915708518522
*c1ccc(c2cc(*)c(OC)c(F)c2F)cc1,1.999445803049952
*c1cc2ccc3cc(c5cc(C(F)(F)F)nc(*)c5N)cc4ccc(c1)c2c34,2.525529325424311
*c1ccc2c(c1)[nH]c1cc(c4cc(C(=O)OCC)cc(*)c4N)ccc12,1.817673960584876
*c1ccc2c(c1)[nH]c1cc(c4c(C)c([N+](=O)[O-])cc(*)c4OC)ccc12,3.255670868251852
*c1cc(F)c(c2cc(C(=O)OC)cc(*)n2)cc1F,3.2198232908762443
*c1cc(F)c(c2cc(*)c[n+]([O-])c2)cc1F,2.661622296134368
*c1cc2cc3sc(c4ccc(C(=O)O)c(*)n4)cc3cc2s1,3.195739939398199
*c1ccc(-c2ccc(c3cncc(*)c3C(=O)O)s2)s1,3.0387546700380588
*c1cc2cc3sc(c4cc(*)c5c(=O)[nH][nH]c5c4)cc3cc2s1,2.7900746153400604
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)cc5c(C(=O)O)cc(-c6ccccc6)nc45)ccc1-2,3.32181183344633
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(C=CC(=O)O)cc(*)c4OC(C)C)ccc1-2,2.672515608533616
*c1ccc(-c2ccc(c3cc(*)c(Cl)nc3C)s2)s1,2.9379115574163146
*c1ccc2c(c1)[nH]c1cc(c4cc5[nH]cnc5c(*)c4N)ccc12,1.500371698587628
*c1ccc2cccc(c3ccc(*)cc3)c2n1,2.709072772990181
*c1ccc(c2cc(N)cc(*)c2F)cc1,1.6024407709293982
*c1cc(c3ccc(*)cc3)c2nccn2c1,2.0716395729985355
*c1ccc(c3c(F)ncc(*)c3C)c2nsnc12,3.79309333772776
*c1ccc2c(c1)[nH]c1cc(C4=CC(=O)C(*)=CC4=O)ccc12,4.564480478515307
*c1cnc2n[nH]c(c3cc(F)c(*)cc3F)c2c1,2.949421817121936
*c1ccc2c(c1)S(=O)(=O)c1cc(c4c(F)c(F)c(*)c5nsnc45)ccc1-2,4.134288875930958
*c1ccc(-c2ccc(c3cc(*)c(Cl)cc3F)s2)s1,2.973763645969643
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(CC(N)C(=O)O)cc(*)c4O)ccc1-2,2.101643260052332
*c1ccc2c(c1)C(C)(C)c1cc(c4cncc(*)c4OC)ccc1-2,2.1729440990887583
*c1cc(F)c(c2ccc(OC(C)C(=O)Cl)c(*)c2)cc1F,2.4809834498571024
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)cc(C)c4N)ccc1-2,1.7852440145277275
*c1ccc(-c2ccc(c3ccc([N+]#[C-])c(*)c3)s2)s1,2.927155117090992
*c1cc2cc3sc(c4cc(*)c(OCCCC)c(C=CC(=O)O)c4)cc3cc2s1,2.839196704215877
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)c(N)c([N+]([O-])=NC(C)(C)C)c4)ccc1-2,2.944762361086657
*c1ccc2c(c1)C(C)(C)c1cc(c4c[nH]c5ncc(*)nc45)ccc1-2,2.547748345810552
*c1ccc2c(c1)[nH]c1cc(c4ccc(OC(C)C(=O)Cl)c(*)c4)ccc12,2.2791865915971408
*c1cccc2c1oc1c(c4ccc(*)c5nsnc45)cccc12,3.723200380553318
*c1ccc2c(c1)S(=O)(=O)c1cc(c4[nH]nc5ccc(*)cc45)ccc1-2,2.8819285399796524
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)c(C=O)cn4)ccc1-2,3.515349569670157
*c1cc2ccc3cc(c5c(C)nc(C)c(*)c5C)cc4ccc(c1)c2c34,2.596396911178894
*c1cc2cc3sc(c4ncc5cc(*)ccc5n4)cc3cc2s1,3.247764153824784
*c1ccc2c(c1)[nH]c1cc(c4ccc(*)c5[nH]ncc45)ccc12,2.1113287520521418
*c1ccc(c3nc(*)[nH]c3C(F)(F)F)c2nsnc12,3.770500540730538
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)c5c(c4)C(=O)C(=O)N5CC)ccc1-2,3.803611834204089
*c1ccc(c4ccc(-c5ccc(*)s5)s4)c2sc(-c3ccccc3)nc12,3.0905933309881544
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cnc(OCc5ccccc5)c(*)c4)ccc1-2,2.734541851346858
*c1cc(F)c(c2cncc(*)n2)cc1F,2.992722607608208
*c1cc2cc3sc(c4cc(F)c(F)cc4*)cc3cc2s1,2.778728093914739
*c1ccc2c(c1)C(C)(C)c1cc(c4cnc(N)c(*)c4OC)ccc1-2,1.9767436397233435
*c1cc2cc3sc(c4ccc(-c5ccc(*)s5)s4)cc3cc2s1,3.099168317851185
*c1cc2cc3sc(c4ccc(*)c(C=O)c4F)cc3cc2s1,3.224212559321328
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(C)c(*)cc4N)ccc1-2,1.820629419476297
*c1ccc(-c2ccc(c3cc(C=O)cc(*)c3OC)s2)s1,2.987769405627926
*c1ccc2c(c1)[nH]c1cc(c4cc(*)c(N)c(C)c4F)ccc12,1.531646156124034
*c1ccc2c(c1)[nH]c1cc(c4cccc(*)c4CO)ccc12,1.5757809777448508
*c1ccc2c(c1)C(C)(C)c1cc(c4ccc(*)c(OC(F)F)c4)ccc1-2,2.435917166687242
*c1ccc(c2cc(Cl)c(*)cc2C)cc1,1.6995938385391918
*c1cc2cc3sc(c4ccc(OC)c(*)c4)cc3cc2s1,2.433465963774328
*c1ccc2c(c1)[nH]c1cc(c4cc(C=CC(=O)O)cc(*)c4OCCC)ccc12,2.655004337648895
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)cc(N)c4)ccc1-2,1.9018095550311835
*c1ccc2c(c1)S(=O)(=O)c1cc(c4ccc(*)cc4F)ccc1-2,2.868889833787725
*c1ccc(-c2ccc(c3ncc(*)s3)s2)s1,3.304864814168866
*c1ccc(c3cc(*)c[n+]([O-])c3)c2nsnc12,3.923171207940957
*c1cc(F)c(c2cc(F)c(*)cc2F)cc1F,2.694151905335005
*c1ccnc2c1ccc1c(c4ccc(-c5ccc(*)s5)s4)ccnc12,3.0648405740665385
*c1cc(F)c(c2cc(*)c(N)c(C(=O)O)c2F)cc1F,2.3844822501537504
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)cc(C#N)c4OC)ccc1-2,2.786729990600179
*c1ccc(c2cc(*)cc(C)c2Cl)cc1,1.9743048831274173
*c1cc(F)c(c2cc(*)nc(OC)c2N)cc1F,2.134548486909781
*c1ccc2c(c1)[nH]c1cc(c4ccc(-c5ccc(*)s5)s4)ccc12,2.6587652106723207
*c1ccc2c(c1)sc1cc(c4cc(F)c(*)cc4F)ccc12,2.543844020305165
*c1cc2ccc3cc(c5cc(O)c(*)cc5O)cc4ccc(c1)c2c34,2.597266782622273
*c1cc2ccc3cc(c5cc(Cl)c(F)c(*)c5N)cc4ccc(c1)c2c34,2.5573935546475868
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)cc(NC(=O)C(C)(C)C)c4)ccc1-2,2.1411569275343165
*c1cc2cc3sc(c4cc(*)cc(F)c4Cl)cc3cc2s1,2.909112785408944
*c1ccc(c3cc(S(=O)(=O)C(F)(F)F)cc(*)c3C)c2nsnc12,3.818538967020114
*c1cc(F)c(c2cccc(*)n2)cc1F,2.542217559257726
*c1ccc2c(c1)[nH]c1cc(c4cc(Cl)cn5c(*)cnc45)ccc12,2.197824472417577
*c1ccc(c2cnc(N(C)C)c(*)n2)cc1,2.1575056205294287
*c1cc2cc3sc(c4cc([N+](=O)[O-])c(*)cc4NC(C)=O)cc3cc2s1,3.482368926347863
*c1ccc2c(c1)[nH]c1cc(c4cc(C=O)cc(*)n4)ccc12,3.118194392217599
*c1cc2ccc3cc(c5ccc(*)s5)cc4ccc(c1)c2c34,2.5748895587160456
*c1cc2ccc3cc(c5cncc(*)c5C(=O)O)cc4ccc(c1)c2c34,2.797597676625632
*c1cc(F)c(c2ccc(CO)c(*)n2)cc1F,2.4908769553425216
*c1ccc2c(c1)[nH]c1cc(c4cc(*)cc(C(=O)Cl)c4)ccc12,3.083352295729464
*c1ccc(c2c(F)c(*)c(F)c(F)c2F)cc1,2.440076041762164
*c1ccc(c3cc(*)cc4sc(N)nc34)c2nsnc12,3.443994628140641
*c1ccc(c3cc(*)cc(N)c3)c2nsnc12,3.442603658896319
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(CC(=O)O)cc(*)c4O)ccc1-2,2.753117319793309
*c1cc2cc3sc(c4c(N)c(*)cc(F)c4Cl)cc3cc2s1,2.471325558983159
*c1ccc2c(c1)[nH]c1cc(c4cc(F)c(F)c(*)c4N)ccc12,1.7079885000559798
*c1ccc2c(c1)[nH]c1cc(c4cc(OC(F)F)cc(*)c4N)ccc12,1.773206792086742
*c1ccc2c(c1)[nH]c1cc(c4cc(*)c(O)c([N+](=O)[O-])c4C)ccc12,3.431212857904672
*c1cc2cc3sc(c4c(C)sc(*)c4C)cc3cc2s1,2.470617246560311
*c1cc(F)c(c2cc(*)c(OCCCC)c(C=CC(=O)O)c2)cc1F,2.857042696845282
*c1ccc(c2cc(*)cc(OCC)c2)cc1,1.7722799013435655
*c1cc2cc3sc(c4cccc(C(=O)O)c4*)cc3cc2s1,2.659814766370939
*c1ccc(c3nc(C#N)c(*)n3C)c2nsnc12,3.8586577085761498
*c1ccc2c(c1)S(=O)(=O)c1cc(c4ccc(*)c(Cl)c4C)ccc1-2,2.737909281161864
*c1ccc2c(c1)[nH]c1cc(c4cc(*)c(N)c(F)c4)ccc12,1.6017287241792406
*c1cc2cc3sc(c4ccc(*)o4)cc3cc2s1,2.801333056737029
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)c5c(c4)OCCC5=O)ccc1-2,3.095135947224267
*c1ccc(c3cc(*)c(C)nc3N)c2nsnc12,3.5461932915241183
*c1cc(F)c(c2cc(*)cc(C(F)F)c2)cc1F,2.382841137781905
*c1cc(F)c(c2cc(N)c(*)cc2F)cc1F,2.125114152131217
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)ccc4OCc4ccccc4)ccc1-2,2.0599997372326304
*c1cc2ccc3cc(c5nc(*)c(C)cc5C)cc4ccc(c1)c2c34,2.463034419657915
*c1ccc2c(c1)C(C)(C)c1cc(c4nc(*)cn5ccnc45)ccc1-2,2.652428966182888
*c1cc(F)c(c2cc(C=CC(=O)O)cc(*)c2OCC(=O)OC)cc1F,2.8771093594611226
*c1ccc2c(c1)S(=O)(=O)c1cc(c4[nH]nc5c(*)cncc45)ccc1-2,3.132900360480896
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(Cl)cc(*)c4Cl)ccc1-2,2.318031494065442
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)ccc4OCCOC)ccc1-2,2.628644158529486
*c1ccc2c(c1)S(=O)(=O)c1cc(c4c(N)c(*)c(Cl)c(F)c4Cl)ccc1-2,2.766740898105909
*c1ccc(c3cc(*)nc(N)n3)c2nsnc12,3.787986922150036
*c1cc2cc3sc(c4nc(*)cnc4Cl)cc3cc2s1,3.2302121114575923
*c1ccc(c3ccc(*)cc3CC)c2nsnc12,3.6095269772679535
*c1cc2cc3sc(c4cccc5c4sc4c(*)cccc45)cc3cc2s1,2.6110990752419423
*c1ccc2c(c1)[nH]c1cc(c4cc(F)cc(*)c4[N+]#[C-])ccc12,2.1883734673263024
*c1ccc(c2cc(*)c(O)c(C(=O)OC)n2)cc1,2.797877046226524
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)ncn4)ccc1-2,2.9808062809509703
*c1ccc2c(c1)S(=O)(=O)c1cc(c4c[nH]cc(*)c4=O)ccc1-2,2.663396272665968
*c1ccc2c(c1)[nH]c1cc(c4ccc5cc(*)ccc5c4)ccc12,2.117531901209899
*c1ccc(c3cc(*)ccc3OCCOC)c2nsnc12,3.607687361761017
*c1cc(F)c(c2cc([N+](=O)[O-])c(O)c(*)c2F)cc1F,3.782888818059947
*c1ccc(-c2ccc(c3cc(*)cc(C(C)C)c3N)s2)s1,2.301678217865588
*c1cc2cc3sc(c4ccc(*)[nH]4)cc3cc2s1,2.433515001802142
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cncc(*)c4N)ccc1-2,2.518934740185605
*c1cc2ccc3cc(c5cc(F)c(*)cc5F)cc4ccc(c1)c2c34,2.617798559053534
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)c5c(c4)CCCN5)ccc1-2,1.7862365658949375
*c1ccc(c2ccc(F)c(*)n2)cc1,2.3918117476199305
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)c(OC)c5ncccc45)ccc1-2,2.469028102788112
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)c5c(c4)C(=O)C(=O)N5)ccc1-2,3.6667306529871952
*c1ccc(-c2ccc(c3cc(*)cc(OC(F)(F)F)c3)s2)s1,2.9497100421978315
*c1cc2ccc3cc(c5c(N)c(Cl)cc(*)c5OC)cc4ccc(c1)c2c34,2.559022939410249
*c1ccc(c2cc(C)nc(*)c2O)cc1,2.172566060574906
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(*)c(C)cc4OC)ccc1-2,2.565402241591966
*c1ccc2c(c1)S(=O)(=O)c1cc(c4sc(*)nc4C)ccc1-2,3.301357758977029
*c1ccc2c(c1)[nH]c1cc(c4sc(*)c(C(=O)O)c4C(=O)O)ccc12,3.0318202500790945
*c1cc2cc3sc(c4csc(*)n4)cc3cc2s1,2.9211628124821147
*c1ccc2c(c1)[nH]c1cc(c4cnc(*)cc4[N+](=O)[O-])ccc12,3.5219425150111507
*c1cc2ccc3cc(c5cc([N+](=O)[O-])c(O)c(*)c5F)cc4ccc(c1)c2c34,3.6638381269119655
*c1ccc(c2cc(*)ccc2OCC(=O)NN)cc1,1.6833242419658192
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(C(=O)O)cc(*)c4O)ccc1-2,2.853802807742845
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cccc(*)c4C#N)ccc1-2,2.925719728262705
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cccc(-c5cccc(*)n5)n4)ccc1-2,2.805999794689981
*c1ccc2c(c1)[nH]c1cc(c4ncc(*)c5[nH]ccc45)ccc12,2.010908647879372
*c1cc2ccc3cc(c5cccc(*)c5CC)cc4ccc(c1)c2c34,2.5187010609818423
*c1cc2cc3sc(c4ccc(Cl)c(*)c4)cc3cc2s1,2.730888337093212
*c1ccc2c(c1)C(C)(C)c1cc(c4cc5sc6cc(*)sc6c5s4)ccc1-2,2.8643999999260403
*c1cc2cc3sc(c4cnc(*)c5ncnn45)cc3cc2s1,3.520685997231423
*c1cc2cc3sc(c4nc(*)c(C(=O)O)s4)cc3cc2s1,3.647785111308024
*c1ccc2c(c1)[nH]c1cc(c4cc(C)cc(*)c4[N+]#[C-])ccc12,1.9768001752914848
*c1cc2cc3sc(c4c(C)c(C)cc(*)c4N)cc3cc2s1,2.06504392197857
*c1ccc(-c2ccc(c3cc(*)cc(C(N)=S)c3)s2)s1,2.7906827408879997
*c1cc(F)c(c2cccc(*)c2C(F)(F)F)cc1F,2.339283720775528
*c1ccc2c(c1)S(=O)(=O)c1cc(c4ccnc5c(*)cccc45)ccc1-2,2.967255758950176
*c1ccc(c2ccc(*)nc2C(=O)OCC)cc1,2.672781523685372
*c1ccc2c(c1)C(C)(C)c1cc(c4ccc(*)c(CO)c4)ccc1-2,2.1232892313768232
*c1ccc(-c2ccc(c3cc(F)cc(*)c3Cl)s2)s1,2.9135808914146466
*c1cc(c3ccc(*)cc3)c2c(c1)CCCN2,1.278292278479333
*c1ccc2c(c1)C(C)(C)c1cc(c4cc([N+](=O)[O-])c(*)cc4C)ccc1-2,3.329805513685653
*c1ccc2c(c1)S(=O)(=O)c1cc(c4ccc(*)cc4CN)ccc1-2,2.597069238599902
*c1ccc(c3cncc(*)c3Cl)c2nsnc12,3.8657499229059376
*c1cc2cc3sc(c4ccc(*)c[n+]4[O-])cc3cc2s1,3.1972092661581373
*c1cc2ccc3cc(c5ccc6sc(*)nc6c5)cc4ccc(c1)c2c34,2.742088896885291
*c1cc2ccc3cc(c5ccc(*)cc5CC)cc4ccc(c1)c2c34,2.489472273095628
*c1ccc2c(c1)[nH]c1cc(c4cccc5c4oc4c(*)cccc45)ccc12,2.065619324633736
*c1cc(Cl)cn2c(c3ccc(*)cc3)cnc12,2.285608275352033
*c1ccc2c(c1)[nH]c1cc(c4nc(*)nn4Cc4ccccc4)ccc12,2.0050369063667457
*c1ccc(c3cnc(*)c4nsnc34)c2nsnc12,4.278211872863785
*c1ccc2c3ccc(c5cc6cc7sc(*)cc7cc6s5)cc3n(-c3ccccc3)c2c1,2.569393200196346
*c1ccc(-c2ccc(c3nc(*)c(OC)cc3[N+](=O)[O-])s2)s1,3.863649826283261
*c1ccc2c(c1)C(C)(C)c1cc(c4[nH]nc5ccc(*)cc45)ccc1-2,2.439865703384318
*c1cc(F)c(c2ccnc(*)c2C)cc1F,2.2185788688087484
*c1ccc(-c2ccc(c3cc(*)nc(C(=O)OC)c3OC)s2)s1,3.163827804403049
*c1cc2ccc3cc(c5ccc(-c6ccc(*)cn6)nc5)cc4ccc(c1)c2c34,2.6870034343317504
*c1cc2ccc3cc(c5cc(C)c(N)c(*)n5)cc4ccc(c1)c2c34,2.328769583477255
*c1cc(F)c(c2cc(CC(=O)O)cc(*)c2O)cc1F,2.245679512291346
*c1ccc2c(c1)[nH]c1cc(c4cc(S(N)(=O)=O)cc(*)c4N)ccc12,1.551590160363313
*c1ccc(-c2ccc(c3ccc(*)nn3)s2)s1,3.29123330163592
*c1cc(F)c(c2cc(C(=O)OCC)cc(*)c2N)cc1F,2.049505258912988
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)c(N)c(C)c4F)ccc1-2,1.871640297934573
*c1cc2cc3sc(c4cc(*)cc(F)c4C)cc3cc2s1,2.620488944424089
*c1ccc2c(c1)S(=O)(=O)c1cc(c4cc(F)c(N)c(*)c4F)ccc1-2,2.5798356237174964
*c1ccc2c(c1)[nH]c1cc(c4ccc(*)cc4NC(=O)c4ccccc4)ccc12,2.0695345541371544
*c1ccc(c3cc(*)c(N)c(F)c3)c2nsnc12,3.5432902130216597
*c1c2ccccc2c(c4ccc(-c5ccc(*)s5)s4)c2ccccc12,2.9391254960265467
*c1ccc(c3nc(*)cnc3Cl)c2nsnc12,3.9544313908952313
*c1cc2cc3sc(c4nc5cc(*)ccn5n4)cc3cc2s1,2.8611588350340997
*c1ccc(c2cnc(F)c(*)c2)cc1,2.2030061258350457
*c1ccc2c(c1)S(=O)(=O)c1cc(c4sc(*)cc4C=O)ccc1-2,3.4643783387630265
*c1cc2cc3sc(c4nc(C(=O)O)ccc4*)cc3cc2s1,3.1550563393449003
*c1cc2ccc3cc(c5cc(*)c(Cl)c(C(C)C)c5)cc4ccc(c1)c2c34,2.593996156014368
*c1ccc2c(c1)[nH]c1cc(c4cc(*)cc(C)c4)ccc12,1.734499439057645
*c1ccc2c(c1)C(C)(C)c1cc(c4nc(*)[nH]c4C)ccc1-2,2.041256526389993
*c1cc2ccc3cc(c5cc(Cl)c(*)cc5Cl)cc4ccc(c1)c2c34,2.718708406592013
*c1cc2ccc3cc(c5ccc(*)nc5Cl)cc4ccc(c1)c2c34,2.6385528143418613
*c1ccc2c(c1)S(=O)(=O)c1cc(c4nc(*)n(C5CCCCO5)n4)ccc1-2,2.91659947121286
*c1ccc2c(c1)C(C)(C)c1cc(c4cccc(*)c4C(F)(F)F)ccc1-2,2.5463748020700843
*c1ccc(-c2ccc(c3ccc(*)c(CCl)c3)s2)s1,2.912461403774659
*c1nc(c3ccc(*)cc3)cn2cc(C)nc12,2.533605403029036
*c1cc(F)c(c2c(N)c(F)cc(*)c2C(F)(F)F)cc1F,2.3838078775907867
*c1ccc(c3cc(F)c(*)c([N+](=O)[O-])c3F)c2nsnc12,4.2596696498412765
*c1ccc2c(c1)[nH]c1cc(c4c(C)c(C)cc(*)c4N)ccc12,1.398315708430672
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(C(=O)Cl)c(*)cc4C(=O)Cl)ccc1-2,3.727633660734608
*c1cc2cc3sc(c4c(F)ncc(*)c4C)cc3cc2s1,2.56865947485748
*c1ccc2c(c1)[nH]c1cc(c4ccc(*)c(Cl)c4Cl)ccc12,2.0820371091038536
*c1cc2ccc3cc(c5ccc6ccc(*)nc6c5)cc4ccc(c1)c2c34,2.650638624569642
*c1cc2ccc3cc(c5cc(OC(F)F)cc(*)c5Cl)cc4ccc(c1)c2c34,2.715405498785425
*c1ccc(-c2ccc(C3=CC(=O)C(*)=CC3=O)s2)s1,4.822090626173803
*c1cc(F)c(c2cc(C(=O)O)c(*)cc2C(=O)O)cc1F,3.332255854298908
*c1ccc(c2c(F)c(F)c(*)c(F)c2F)cc1,2.6979286735895984
*c1ccc(c3cc(*)c(O)c(C(=O)OC)n3)c2nsnc12,3.929026181697978
*c1ccc(c2cc(*)c(N=S(C)(C)=O)c([N+](=O)[O-])c2)cc1,3.1486597916943566
*c1cc2ccc3cc(c5ccc6ncc(*)n6c5)cc4ccc(c1)c2c34,2.4995212047547453
*c1ccc2c(c1)[nH]c1cc(c4ccc(-c5ccc(*)s5)s4)ccc12,2.6218549470344694
*c1ccc(-c2ccc(c3ccc(*)c4ccccc34)s2)s1,2.797309912410813
*c1cc2cc3sc(c4cnc(*)nc4)cc3cc2s1,3.241053700775712
*c1ccc2c(c1)[nH]c1cc(c4ccc5c(c4)-c4cc(*)ccc4S5(=O)=O)ccc12,2.4824044077302347
*c1cc2cc3sc(c4cc(*)cc(C#N)c4)cc3cc2s1,2.7844376699376303
*c1ccc2c(c1)C(C)(C)c1cc(c4ccc(-c5ccc(*)cc5)cc4)ccc1-2,2.3040196324793474
*c1ccc(c2c([N+](=O)[O-])c(*)nn2C)cc1,3.178256629485374
*c1ccc(-c2ccc(c3cc(*)nc(C(=O)OC)c3)s2)s1,3.2519283669530443
*c1cc2cc3sc(c4ccc5c(c4)C(=C(C#N)C#N)c4cc(*)ccc4-5)cc3cc2s1,4.053207429425104
*c1ccc(c3cc(F)c(*)cc3F)c2nonc12,3.805955307911865
*c1ccc2c(c1)C(C)(C)c1cc(c4cccc(*)c4C#N)ccc1-2,2.538304657897237
*c1ccc2c(c1)C(C)(C)c1cc(c4cncc(*)c4C=O)ccc1-2,3.1100856868636937
*c1ccc2c(c1)[nH]c1cc(c4ccnc(*)c4)ccc12,2.1993953613598767
*c1cc(F)c(c2cc(*)c(OC)cc2OC)cc1F,1.8830033838070268
*c1ccc2c(c1)[nH]c1cc(c4cc(*)ccc4CC#N)ccc12,1.811238490128568
*c1cc(F)c(c2cnc(N)c(*)c2C(F)(F)F)cc1F,2.4183509751220296
*c1cc2ccc3cc(c5cc(C(=O)OC)c(*)[nH]5)cc4ccc(c1)c2c34,2.546174239328879
*c1ccc(c2cc(CC(N)C(=O)O)cc(*)c2O)cc1,1.780634974889426
*c1ccc2c(-c3c(O)ccc4cc(c5ccc(*)cc5)ccc34)c(O)ccc2c1,2.1877297627232664
*c1ccc(c2cc(C(=O)OC)c(*)cc2C(=O)OC)cc1,2.8877501045482608
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(C)cc(*)c4Cl)ccc1-2,2.105616425112304
*c1ccc(c2ccc(N)c(*)n2)cc1,1.6596113503813394
*c1cc2ccc3cc(c5c(Cl)cc(*)c(C)c5Cl)cc4ccc(c1)c2c34,2.7300770823832945
*c1ccc(c2cc(C)c(N)c(*)c2[N+](=O)[O-])cc1,3.0515273161133543
*c1cc(F)c(c2cc(*)cc(F)c2Cl)cc1F,2.589785541184305
*c1cc(F)c(c2cc(*)c(OCC)c(C=CC(=O)O)c2)cc1F,2.844783033857016
*c1cc2cc3sc(c4cc(*)c(OC(C)C)c(C=O)c4)cc3cc2s1,2.880460039177619
*c1ccc2c(c1)C(C)(C)c1cc(c4cc(*)cc(N5CCCC5)c4)ccc1-2,1.8601055842541472
