poly_id,poly_type,comp,fracA,fracB,EA (eV),IP (eV),EA vs SHE (eV),IP vs SHE (eV),monoA,monoB
4_629,alternating,4A_4B,0.5,0.5,2.699730708811436,5.943174835557094,-2.6510477478934793,1.5178891003569548,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)Oc1cc(Br)cc(Br)c1N=C=S
4_629,block,4A_4B,0.5,0.5,2.998672895444071,5.684744552249748,-2.3760209361914555,1.2827175425472706,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)Oc1cc(Br)cc(Br)c1N=C=S
4_629,random,4A_4B,0.5,0.5,2.8339886803610663,5.833957548358649,-2.5275304140678196,1.4185013690063701,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)Oc1cc(Br)cc(Br)c1N=C=S
4_630,alternating,4A_4B,0.5,0.5,2.085007696359412,5.612009700783599,-3.216592919349342,1.2165288277130744,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1[nH]c(Br)nc1Br
4_630,block,4A_4B,0.5,0.5,2.1278470081746823,5.579246832420969,-3.177180752479293,1.1867146175030814,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1[nH]c(Br)nc1Br
4_630,random,4A_4B,0.5,0.5,2.099060971518126,5.600997449421264,-3.2036639062033245,1.20650767897335,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1[nH]c(Br)nc1Br
4_631,alternating,4A_4B,0.5,0.5,2.220918233333028,5.369057865277472,-3.0915552253336145,0.9954426574024989,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)cc(Br)c1N
4_631,block,4A_4B,0.5,0.5,2.206804220584764,5.404905135551135,-3.104540117062017,1.0280636733515325,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)cc(Br)c1N
4_631,random,4A_4B,0.5,0.5,2.20935944799254,5.361444233337956,-3.1021893078468636,0.9885142523375394,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)cc(Br)c1N
4_632,alternating,4A_4B,0.5,0.5,2.444618976691612,5.65315797063908,-2.8857505414437172,1.2539737532815627,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ccc(Br)c2ncccc12
4_632,block,4A_4B,0.5,0.5,2.457807072713857,5.611319971304605,-2.873617493103252,1.2159011738871899,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ccc(Br)c2ncccc12
4_632,random,4A_4B,0.5,0.5,2.447848088816008,5.6422815346818975,-2.8827797582892734,1.2440761965605263,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ccc(Br)c2ncccc12
4_633,alternating,4A_4B,0.5,0.5,1.6017287241792406,5.326472118621951,-3.661209573755099,0.9566896279459753,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1c(F)cc(Br)cc1Br
4_633,block,4A_4B,0.5,0.5,1.7044422819860878,5.353297537427964,-3.5667131005728,0.9811007590594468,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1c(F)cc(Br)cc1Br
4_633,random,4A_4B,0.5,0.5,1.662184554557565,5.323392154113485,-3.6055902098070405,0.9538868602432709,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1c(F)cc(Br)cc1Br
4_634,alternating,4A_4B,0.5,0.5,3.0291752703941497,5.981479139414547,-2.3479587512373827,1.5527460168672371,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=[N+]([O-])c1c(Br)n[nH]c1Br
4_634,block,4A_4B,0.5,0.5,3.7047697811484586,5.6656661350681,-1.7264118013434184,1.2653561829119704,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=[N+]([O-])c1c(Br)n[nH]c1Br
4_634,random,4A_4B,0.5,0.5,3.3437912526578577,5.862717655492427,-2.058512047554771,1.4446730664981084,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=[N+]([O-])c1c(Br)n[nH]c1Br
4_635,alternating,4A_4B,0.5,0.5,2.103386555181288,5.82591117403761,-3.199684369233215,1.4111791683742245,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1c(Br)cc(Br)cc1C#N
4_635,block,4A_4B,0.5,0.5,2.183547159191041,5.654305805480162,-3.1259366135442423,1.2550182829869467,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1c(Br)cc(Br)cc1C#N
4_635,random,4A_4B,0.5,0.5,2.1375159468842297,5.7463464469459,-3.168285328866509,1.3387752667207684,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1c(Br)cc(Br)cc1C#N
4_636,alternating,4A_4B,0.5,0.5,2.3050024237583244,5.88039441685203,-3.014197770142342,1.460758919335347,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=C(O)c1cc(Br)cc(Br)c1
4_636,block,4A_4B,0.5,0.5,2.4167420192898623,5.670422565659552,-2.911397342253327,1.2696845347501922,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=C(O)c1cc(Br)cc(Br)c1
4_636,random,4A_4B,0.5,0.5,2.350319242525196,5.78693818090447,-2.97250629687682,1.3757137446230674,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=C(O)c1cc(Br)cc(Br)c1
4_637,alternating,4A_4B,0.5,0.5,1.8533916409991456,5.488567395658955,-3.4296796902807865,1.104196330049649,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1cc(Br)c(OC)cc1Br
4_637,block,4A_4B,0.5,0.5,2.103607184741872,5.512375128638654,-3.1994813900374783,1.1258613670611748,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1cc(Br)c(OC)cc1Br
4_637,random,4A_4B,0.5,0.5,1.9346984411386616,5.51236040597243,-3.3548774341524314,1.125847969434911,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1cc(Br)c(OC)cc1Br
4_638,alternating,4A_4B,0.5,0.5,2.447942611552984,5.730115158375991,-2.882692797371255,1.3240047941221516,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1cnc(Br)c2ccccc12
4_638,block,4A_4B,0.5,0.5,2.548276837106521,5.633420348794685,-2.7903853098620015,1.2360125174031626,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1cnc(Br)c2ccccc12
4_638,random,4A_4B,0.5,0.5,2.4992814208719936,5.691220752808569,-2.8354610927977664,1.2886108850557971,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1cnc(Br)c2ccccc12
4_639,alternating,4A_4B,0.5,0.5,2.7339756077891924,5.836187715136803,-2.6195424408339436,1.4205308207744902,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1cc(Br)c2nccn2n1
4_639,block,4A_4B,0.5,0.5,3.136702832858448,5.64676293882297,-2.2490333937702283,1.2481542743289025,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1cc(Br)c2nccn2n1
4_639,random,4A_4B,0.5,0.5,2.9565707414038744,5.752906066969888,-2.4147549179084358,1.3447445209425974,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1cc(Br)c2nccn2n1
4_640,alternating,4A_4B,0.5,0.5,2.0093322949776384,5.8964746712913545,-3.286214288620573,1.475391950875132,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,N#Cc1cc(Br)c(O)c(Br)c1
4_640,block,4A_4B,0.5,0.5,2.104687111148212,5.660233113432595,-3.198487857743645,1.2604121332236609,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,N#Cc1cc(Br)c(O)c(Br)c1
4_640,random,4A_4B,0.5,0.5,2.0557378070903685,5.794116433137849,-3.2435212174768617,1.3822459541554422,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,N#Cc1cc(Br)c(O)c(Br)c1
4_641,alternating,4A_4B,0.5,0.5,2.4835078385025184,5.832444800000339,-2.8499727885776833,1.4171247680003076,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)cc(Br)c1
4_641,block,4A_4B,0.5,0.5,2.5711860007190044,5.66398692618588,-2.7693088793385163,1.2638281028291507,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)cc(Br)c1
4_641,random,4A_4B,0.5,0.5,2.522285571772307,5.755269807689514,-2.814297273969478,1.346895524997457,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)cc(Br)c1
4_642,alternating,4A_4B,0.5,0.5,2.7960772831105114,5.915772592149487,-2.56240889953833,1.492953058856033,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1c(Br)ccc(Br)c1F
4_642,block,4A_4B,0.5,0.5,3.002383488471152,5.675266330784682,-2.3726071906065407,1.2740923610140602,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1c(Br)ccc(Br)c1F
4_642,random,4A_4B,0.5,0.5,2.890259598798671,5.816582041425304,-2.475761169105223,1.4026896576970267,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1c(Br)ccc(Br)c1F
4_643,alternating,4A_4B,0.5,0.5,2.458907133649026,5.882927279369106,-2.8726054370428966,1.4630638242258862,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCOC(=O)c1nc(Br)ccc1Br
4_643,block,4A_4B,0.5,0.5,2.7351287097025,5.672953890818637,-2.618481587073701,1.2719880406449595,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCOC(=O)c1nc(Br)ccc1Br
4_643,random,4A_4B,0.5,0.5,2.5145058727058105,5.7931880272175285,-2.821454597110655,1.3814011047679504,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCOC(=O)c1nc(Br)ccc1Br
4_644,alternating,4A_4B,0.5,0.5,1.9564788841823928,5.4200688313066125,-3.3348394265521994,1.0418626364890171,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cn1c(Br)nc(F)c1Br
4_644,block,4A_4B,0.5,0.5,1.912818021752392,5.476817104036255,-3.3750074199878,1.0935035646729916,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cn1c(Br)nc(F)c1Br
4_644,random,4A_4B,0.5,0.5,1.935769017344843,5.45739422443279,-3.3538925040427454,1.075828744233839,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cn1c(Br)nc(F)c1Br
4_645,alternating,4A_4B,0.5,0.5,2.006010666177242,5.424379955627575,-3.289270187116938,1.0457857596210933,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1csc2c(Br)csc12
4_645,block,4A_4B,0.5,0.5,2.048892389452827,5.475487424486019,-3.2498190017033997,1.0922935562822769,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1csc2c(Br)csc12
4_645,random,4A_4B,0.5,0.5,2.0186268432911554,5.453482742257795,-3.2776633041721377,1.0722692954545932,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1csc2c(Br)csc12
4_646,alternating,4A_4B,0.5,0.5,1.501294252258549,5.106439549509585,-3.753609287922136,0.7564599900537223,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1c(Br)cc(O)cc1Br
4_646,block,4A_4B,0.5,0.5,1.7228249316270718,5.174975475049614,-3.5498010629030947,0.8188276822951482,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1c(Br)cc(O)cc1Br
4_646,random,4A_4B,0.5,0.5,1.6133706450052383,5.134367333215991,-3.6504990065951812,0.7818742732265515,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1c(Br)cc(O)cc1Br
4_647,alternating,4A_4B,0.5,0.5,2.90791977959782,5.641465439312846,-2.459513802770006,1.2433335497746894,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1cc(Br)sc1Br
4_647,block,4A_4B,0.5,0.5,3.3936999620840007,5.608650931697278,-2.0125960348827197,1.2134723478445228,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1cc(Br)sc1Br
4_647,random,4A_4B,0.5,0.5,3.082232273119695,5.638181989161093,-2.299146308729881,1.2403456101365942,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1cc(Br)sc1Br
4_648,alternating,4A_4B,0.5,0.5,2.2802977898282464,5.799707029209553,-3.036926033358014,1.3873333965806927,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Fc1cc(Br)nc(Br)c1
4_648,block,4A_4B,0.5,0.5,2.3299525972896715,5.670918991267135,-2.9912436104935027,1.2701362820530928,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Fc1cc(Br)nc(Br)c1
4_648,random,4A_4B,0.5,0.5,2.2898726238931286,5.738000134628123,-3.0281171860183225,1.3311801225115918,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Fc1cc(Br)nc(Br)c1
4_649,alternating,4A_4B,0.5,0.5,2.0320959574629573,5.383363257023133,-3.2652717191340797,1.0084605638910504,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1nc(N)c(Br)nc1Br
4_649,block,4A_4B,0.5,0.5,2.078528197287687,5.247375652776006,-3.2225540584953283,0.8847118440261648,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1nc(N)c(Br)nc1Br
4_649,random,4A_4B,0.5,0.5,2.055737737296432,5.3034100922091065,-3.2435212816872827,0.9357031839102866,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1nc(N)c(Br)nc1Br
4_650,alternating,4A_4B,0.5,0.5,2.082076643781058,5.850528690033717,-3.2192894877214266,1.4335811079306822,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1ccc(Br)cc1Br
4_650,block,4A_4B,0.5,0.5,2.242635704044756,5.65694811399511,-3.0715751522788244,1.2574227837355498,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1ccc(Br)cc1Br
4_650,random,4A_4B,0.5,0.5,2.15891451465336,5.764640931259115,-3.1485986465189093,1.3554232474457943,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1ccc(Br)cc1Br
4_651,alternating,4A_4B,0.5,0.5,1.5636895940840718,5.235860339270968,-3.696205573442654,0.8742329087365809,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCn1c2ccc(Br)cc2c2cc(Br)ccc21
4_651,block,4A_4B,0.5,0.5,1.6680305501414947,5.193201462939031,-3.600211893869825,0.8354133312745181,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCn1c2ccc(Br)cc2c2cc(Br)ccc21
4_651,random,4A_4B,0.5,0.5,1.6278173351293583,5.221457234184975,-3.6372080516809913,0.8611260831083273,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCn1c2ccc(Br)cc2c2cc(Br)ccc21
4_652,alternating,4A_4B,0.5,0.5,2.163077481316217,5.782796952411292,-3.1447687171890806,1.3719452266942755,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,[C-]#[N+]c1c(C)cc(Br)cc1Br
4_652,block,4A_4B,0.5,0.5,2.3252342954590324,5.615907536922482,-2.9955844481776905,1.2200758585994578,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,[C-]#[N+]c1c(C)cc(Br)cc1Br
4_652,random,4A_4B,0.5,0.5,2.1898206457259413,5.721522126513086,-3.120165005932135,1.3161851351269074,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,[C-]#[N+]c1c(C)cc(Br)cc1Br
4_653,alternating,4A_4B,0.5,0.5,1.799864130073065,5.8705242633584325,-3.478925000332781,1.451777079656173,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1cc(Br)c(Cl)c(Br)c1
4_653,block,4A_4B,0.5,0.5,1.8513536455781348,5.677147758134487,-3.4315546460681166,1.275804459902383,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1cc(Br)c(Cl)c(Br)c1
4_653,random,4A_4B,0.5,0.5,1.848439918880775,5.7938934096244825,-3.434235274629687,1.3820430027582786,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COc1cc(Br)c(Cl)c(Br)c1
4_654,alternating,4A_4B,0.5,0.5,2.1457820828472745,5.2075134237958505,-3.1606804837805083,0.8484372156542236,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ccc(Br)o1
4_654,block,4A_4B,0.5,0.5,2.0355378088368568,5.29797282489504,-3.2621052158700925,0.930755270654486,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ccc(Br)o1
4_654,random,4A_4B,0.5,0.5,2.0797865333714864,5.254517271763486,-3.221396389298233,0.8912107173047722,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ccc(Br)o1
4_655,alternating,4A_4B,0.5,0.5,2.760492450022144,5.9800484397313305,-2.5951469459796277,1.5514440801555103,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1c(Br)cc(F)cc1Br
4_655,block,4A_4B,0.5,0.5,3.062185382101042,5.691988565974066,-2.317589448467042,1.2893095950363997,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1c(Br)cc(F)cc1Br
4_655,random,4A_4B,0.5,0.5,2.882243939320561,5.862221143336842,-2.4831355758250844,1.4442212404365258,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=Cc1c(Br)cc(F)cc1Br
4_656,alternating,4A_4B,0.5,0.5,2.231022002153856,5.638248498005467,-3.082259758018453,1.2404061331849745,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COC(=O)c1nc(Br)[nH]c1Br
4_656,block,4A_4B,0.5,0.5,2.35673373126488,5.605375867357392,-2.966604967236311,1.210492039295226,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COC(=O)c1nc(Br)[nH]c1Br
4_656,random,4A_4B,0.5,0.5,2.2383401504824576,5.644276368894316,-3.07552706155614,1.2458914956938267,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,COC(=O)c1nc(Br)[nH]c1Br
4_657,alternating,4A_4B,0.5,0.5,2.6121788111807205,5.59135237178727,-2.731595493713738,1.1977306583264153,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ncc(Br)n2ccnc12
4_657,block,4A_4B,0.5,0.5,2.892015438865408,5.587816530062778,-2.4741457962438256,1.1945130423571273,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ncc(Br)n2ccnc12
4_657,random,4A_4B,0.5,0.5,2.683304766670113,5.603725811556701,-2.6661596146634965,1.2089904885165974,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Brc1ncc(Br)n2ccnc12
4_658,alternating,4A_4B,0.5,0.5,2.1844897714006373,5.313414200674885,-3.125069410311414,0.9448069226141447,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCCCCCc1cc(Br)sc1Br
4_658,block,4A_4B,0.5,0.5,2.2843300503542308,5.275960912544893,-3.033216353674108,0.9107244304158527,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCCCCCc1cc(Br)sc1Br
4_658,random,4A_4B,0.5,0.5,2.20380598659982,5.313484398795389,-3.107298492328166,0.9448708029038033,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCCCCCc1cc(Br)sc1Br
4_659,alternating,4A_4B,0.5,0.5,2.8819433676145145,5.664125451417237,-2.483412101794647,1.2639541607896854,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Clc1cc(Br)c2ncc(Br)n2n1
4_659,block,4A_4B,0.5,0.5,3.2017448778495803,5.618892514635693,-2.1891947123783866,1.2227921883184802,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Clc1cc(Br)c2ncc(Br)n2n1
4_659,random,4A_4B,0.5,0.5,3.0440065148815765,5.6602801653756325,-2.33431400630895,1.2604549504918252,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Clc1cc(Br)c2ncc(Br)n2n1
4_660,alternating,4A_4B,0.5,0.5,1.6133161719935831,5.713755677913771,-3.650549121765904,1.3091176669015314,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1cc(Br)cc(C)c1Br
4_660,block,4A_4B,0.5,0.5,1.7238006838788855,5.621479857794952,-3.5489033708314253,1.2251466705934062,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1cc(Br)cc(C)c1Br
4_660,random,4A_4B,0.5,0.5,1.6640936070430017,5.674457156044685,-3.6038338815204387,1.273356012000663,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1cc(Br)cc(C)c1Br
4_661,alternating,4A_4B,0.5,0.5,2.008931130714501,5.894556244054041,-3.28658335974266,1.4736461820891766,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1nc(Cl)c(Br)cc1Br
4_661,block,4A_4B,0.5,0.5,2.06916088990804,5.666866292707264,-3.2311719812846036,1.2664483263636102,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1nc(Cl)c(Br)cc1Br
4_661,random,4A_4B,0.5,0.5,2.032246264002743,5.797502274522291,-3.265133437117477,1.3853270698152842,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1nc(Cl)c(Br)cc1Br
4_662,alternating,4A_4B,0.5,0.5,2.517123552261436,5.770307640471187,-2.8190463319194796,1.3605799528287799,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Clc1nc2c(Br)cc(Br)cc2s1
4_662,block,4A_4B,0.5,0.5,2.674152629891672,5.646408300666376,-2.674579580499662,1.247831553606402,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Clc1nc2c(Br)cc(Br)cc2s1
4_662,random,4A_4B,0.5,0.5,2.588953263795001,5.717593629460935,-2.7529629973085994,1.3126102028094504,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Clc1nc2c(Br)cc(Br)cc2s1
4_663,alternating,4A_4B,0.5,0.5,2.216755569214508,5.304025080814881,-3.095384876322653,0.9362628235415416,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCCCc1cc(Br)sc1Br
4_663,block,4A_4B,0.5,0.5,2.315221241761065,5.27776592985565,-3.0047964575798205,0.912366996168641,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCCCc1cc(Br)sc1Br
4_663,random,4A_4B,0.5,0.5,2.24132836323786,5.294770095662778,-3.0727779058211695,0.9278407870531276,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CCCCc1cc(Br)sc1Br
4_664,alternating,4A_4B,0.5,0.5,3.2955285965349166,6.092296419396556,-2.102913691187877,1.6535897416508654,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=[N+]([O-])c1c(F)c(Br)cc(F)c1Br
4_664,block,4A_4B,0.5,0.5,3.919537038810643,5.681676145434378,-1.5288259242942086,1.2799252923452835,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=[N+]([O-])c1c(F)c(Br)cc(F)c1Br
4_664,random,4A_4B,0.5,0.5,3.55058797420115,5.933899325008355,-1.8682590637349423,1.5094483857576024,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,O=[N+]([O-])c1c(F)c(Br)cc(F)c1Br
4_665,alternating,4A_4B,0.5,0.5,1.5368362258284405,5.306434596633949,-3.720910672237835,0.9384554829368931,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1cc(F)c(Br)cc1Br
4_665,block,4A_4B,0.5,0.5,1.6877251575650805,5.327568563340719,-3.582092855040126,0.9576873926400542,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1cc(F)c(Br)cc1Br
4_665,random,4A_4B,0.5,0.5,1.6222388331708415,5.323923964951908,-3.6423402734828265,0.9543708081062363,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Nc1cc(F)c(Br)cc1Br
4_666,alternating,4A_4B,0.5,0.5,2.730317072538844,5.571168920177182,-2.622908293264264,1.179363717361235,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)sc1Br
4_666,block,4A_4B,0.5,0.5,3.015872955537556,5.594681323458825,-2.3601968809054488,1.20076000434753,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)sc1Br
4_666,random,4A_4B,0.5,0.5,2.843767288878956,5.59571570039668,-2.518534094231361,1.2017012873609787,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,CC(=O)c1cc(Br)sc1Br
4_667,alternating,4A_4B,0.5,0.5,2.928983334803608,5.613727293909523,-2.440135331980681,1.2180918374576657,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1c(N)c(Br)cc(Br)c1[N+](=O)[O-]
4_667,block,4A_4B,0.5,0.5,3.0734689222890577,5.594914700037853,-2.307208591494067,1.2009723770344456,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1c(N)c(Br)cc(Br)c1[N+](=O)[O-]
4_667,random,4A_4B,0.5,0.5,2.9928257473381867,5.618033592694565,-2.3814003124488687,1.2220105693520538,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1c(N)c(Br)cc(Br)c1[N+](=O)[O-]
4_668,alternating,4A_4B,0.5,0.5,3.089993929013781,5.92801513708964,-2.2920055853073222,1.5040937747515724,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1cc(Br)c(I)c(Br)c1[N+](=O)[O-]
4_668,block,4A_4B,0.5,0.5,3.769763181576313,5.709852120583733,-1.6666178729497925,1.3055654297311965,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1cc(Br)c(I)c(Br)c1[N+](=O)[O-]
4_668,random,4A_4B,0.5,0.5,3.376656565812187,5.871428514122695,-2.028275959452788,1.4525999478516525,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,Cc1cc(Br)c(I)c(Br)c1[N+](=O)[O-]
4_669,alternating,4A_4B,0.5,0.5,2.3939434509032647,5.8819497409742745,-2.932372025168997,1.4621742642865894,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1cc(Br)cnc1Br
4_669,block,4A_4B,0.5,0.5,2.689879551533352,5.661154407958411,-2.660110812589317,1.2612505112421535,OB(O)c1ccc2c(c1)[nH]c1cc(B(O)O)ccc12,FC(F)(F)c1cc(Br)cnc1Br
